query,y_n
6:11-cv-1145-Orl-31GJK,1.0
60 t3d 1014,0.0
60(b) on the merits,0.0
60.2-625,0.0
60-234 waiver of objections,0.0
60-2409,0.0
60-259(A),0.0
60-304,0.0
6033(g),0.0
60-3320,0.0
60361 tax,0.0
60-4-110,0.0
607\,0.0
609 404(b),0.0
60A-4-401,0.0
61 F sup 2nd 407,0.0
61.13001 strictly construed,0.0
6-1-105,0.0
61-3-12,0.0
61-3-27,0.0
61-6-301,0.0
61-8-346,0.0
61-8-714,0.0
61-8A-1,0.0
61-8b-1,0.0
61A.70,0.0
62 B.R. 788 United States Bankruptcy Court,0.0
62 cal comp 1703,0.0
623 nysd 524,0.0
6-2-314,0.0
627.737(2),0.0
62-7-304,0.0
629 -32 NJ SUPERIOR COURT 264 NJ SUPERIOR COURT MICHAELS,0.0
6-29-810,0.0
63 N.Y.2d 878; 306 A.D.2d 9; 131 A.D.3d 1209; 69 A.D.3d 804; 181 A.D.2d 618; 145 A.D.2d 388; 2010 NY Slip Op 31342(U); 102 A.D.3d 838; 90 A.D.2d 118 ; 13 A.D.3d 111 ; 38 A.D.3d 723 ; 2015 NY Slip Op 31585(11); 143 A.D.3d 501; 65 A.D.2d 769 ; 48 N.Y.2d 693; 38 Misc. 3d 325 ; 2011 NY Slip Op 33892(U) ; 86 A.D.2d 407; 85 A.D.3d 986; 12 A.D.2d 854; 12 N.Y.2d 42; 63 A.D.3d 1125 ; 124 N.Y. 175; 145 A.D.2d 549; 158 Misc. 32,0.0
63 Or LUBA 162,0.0
63.2-1242.1,0.0
63-17-151,0.0
63-30-12,0.0
6351 disposition,0.0
63g-3-305,0.0
64.1-57,0.0
64.2-116,0.0
6-403,1.0
64-18-10,0.0
644 sw2 144,0.0
646-ne2d 673,0.0
653m,0.0
654 lift stayed count impose sentence,0.0
655 So. at 94,0.0
656.17(i)(1),0.0
65c-22,0.0
66 calapp 4th 238,0.0
66 MASS. L. REV. 23,0.0
66-190,0.0
66-5-39.1,0.0
667.5 pc,0.0
66-7-105,0.0
67 § 4.A.,0.0
670.10-b,0.0
672 nysd 870,0.0
67-5-2501,0.0
67-5-2504,0.0
68 OLR 1005 (1989),0.0
68096.1 domestic violence,0.0
689C.194,0.0
69 ind l s 659,0.0
690-149.003,0.0
7 Habits of the Client-Focused Lawyer,0.0
7 J. AFFORDABLE HOUSING & COMMUNITY DEV. L. 164,0.0
7 mflu supp 86,0.0
7:10-cr-00135-BO-1,1.0
7:6-2(a) (1),1.0
70 nat'l tax j. 621,0.0
700 SW Jackson,0.0
700.677-026,0.0
701 lay witness opinion paramedic intoxication,0.0
702 C.D. 2017,0.0
702 hearing,0.0
704.17(2)(a),0.0
706 expert,0.0
706(D),0.0
708.11A,0.0
708-307-2937,0.0
70A.20,0.0
70a-9a516(h)(3),0.0
71 Cal.App.4th,0.0
71.72 RCW,0.0
710:65-1-2,1.0
714. A.2d 1230,0.0
715.07(4),0.0
718.111 definition of medical records,0.0
72(t),0.0
720 turnover percent,0.0
7203 failure to keep records,0.0
722-c,0.0
72-3216,0.0
72-3-816,0.0
727.108(11),0.0
733.301(1)(a)2,
735 ILCS 2-619,0.0
73-9-61,0.0
744.301(2) Fl. Stat.,0.0
75 mental health issues,0.0
75 Pa. Cons. Stat. Ann. Ann 1702,0.0
75%25,0.0
750 ILCS 605 sole decision making medical,0.0
75-17-1,0.0
75-6-104,0.0
75-71-413,0.0
76 Op. Atty. Gen. 204,0.0
7602 criminal history,0.0
76-5-112.5,0.0
766 Pd 1298,0.0
766.104(2),0.0
76-6-107,0.0
77-4310,0.0
778 ILL 220,0.0
778.210 overtime,0.0
78-118,0.0
784.048 + sexually transmitted,0.0
78B-6-109,0.0
78B-6-802(1)(a),0.0
78m(d),0.0
78m(g),0.0
78n(e),0.0
79 AL.R.4th 12,0.0
79 Fed. Reg. at 52,0.0
791.041 & 1990,0.0
79-1437e,0.0
79-14-405,0.0
79200823 76713458,0.0
79-3185,0.0
7A-102(A)(1),1.0
7a-314,0.0
7B-101(1)(b),1.0
7th circuit,0.0
8 ccr 11140 work order 14,0.0
8 CRR-NY 80-5.4,0.0
8 florida,0.0
8 N.Y.Prac.,0.0
8 PERB 3056,0.0
8(2)(A)(i),1.0
8.01-15.1,0.0
8.01-246,0.0
8.01-401.2,0.0
8.01-412.8,0.0
8.01-418,0.0
8.01-465.13,0.0
8.01-50,
8.01-631,0.0
8.01-66.1:1,1.0
8.01-99,1.0
8.1115 cannot cite unpublished,0.0
8.12.200(2),0.0
8.9A-203,0.0
8: 42C-3.1,0.0
8:10-cv-01061-JSM-TGW,1.0
8:43J,1.0
80 Ill. App. 3d 981,0.0
80 USC 80a,0.0
800 sw sw2d 838,0.0
801(d)(1)(a),0.0
801(d)(2),0.0
801.1(b),0.0
802.06(2)(a)(10) action pending in tribal court,0.0
803(25),0.0
803(8)(b)(iii),0.0
803.05 necessary party,0.0
804 mass code regs 3.02 can employer ask about alternative disposition,0.0
804 unavailable,0.0
804(b)(5),0.0
804.01(2)am,0.0
805 ILCS 180,0.0
80A.15,0.0
81 Fed. Reg. at 47,0.0
81(c)(2)(A),0.0
81.02 MHL,0.0
8-104,1.0
8-107(15)(a),0.0
812 F.3d,0.0
812-11986,0.0
814 NE. 2b 14,0.0
8-1401,0.0
815 ILCS 505,0.0
815 p.2 857,0.0
820 NW2d 748 North Dakota,0.0
8-211,1.0
824 F.3d 1161,0.0
82-699,0.0
83-0505,0.0
8-320,1.0
8-3-202,0.0
836 S.W. 2d 833,0.0
836 S.W.2d 833,0.0
836-052-0900,0.0
85 msrp 105,0.0
85-5-7,0.0
862 N.E.2d 708,0.0
87717526 87239123 87121697 86853706 86734042 86661267 86576101 86377770 86343429 86217724 86188983 86052691 85940139 85824364 85693702 85090081 78134036 77983342 77899539 77690475 77424516 77208690 76421725 76120292 75697635 75000851,0.0
88 Ill. B. J. 592,0.0
88 ops atty gen 203,0.0
88 YALE L.J. 1062,0.0
880 ill. app. 3rd 888,0.0
88070976 87956190 87806197 87724531 87671605 87646418 87377797 87304591 86705383 86656470 86481978 86461037 86351425 86276566 86241577 86094606 86044412 85562439 85129343 78207603 78207595 78207579 78207575 77899226 76307055 76013568 75906253,0.0
884 sw3 151,0.0
89-12-14,0.0
892 F.3de 1358,0.0
893.03(1)(c)(190)(a),0.0
897 F.3d 66,0.0
9 J Marshall LJ 1 (2015-2016),0.0
9 U.S.F.,0.0
9.030(b)(2)(A),0.0
9.210(b)(3),0.0
9.405-1(b)(3),0.0
9.41.040,0.0
9.5-201,0.0
90.803(18),0.0
90.803(23),0.0
901 Evidence,0.0
901.151(2),0.0
902(6),0.0
90-CR R16:50,0.0
9-101,0.0
9-11-12(b),1.0
9-11-4.1,0.0
9-11-7.1,0.0
916.115 attorney right to be present during evaluation,0.0
91-7-21,0.0
91-7-53,0.0
9-18.1-4-4,0.0
92 HARV. L. REV. 353,0.0
921.1401 specific findings,0.0
922.687-058,0.0
924(c) stacking,0.0
9-25-4-8,0.0
9-26-102,0.0
92F-13,0.0
93 f3d cl 144,0.0
93 Ohio3d 480,0.0
93.002(e),0.0
93.002a,0.0
93-02-013,0.0
9-30-6-9 pending,0.0
9-33-2-1,0.0
935 CMR 500,0.0
947-949 First Ave. LLC v JIPA,0.0
94L3574,0.0
95.031(2),0.0
95.11(3)(c),0.0
95.11(c),0.0
95-0889,0.0
95-3-0076,0.0
96 Op. Atty. Gen. 89,0.0
96-466,0.0
9711 sentencing,0.0
9792.9.1,0.0
9793(h),0.0
9795.3(a)(7),0.0
9-804,0.0
99 FEOR 3267,0.0
99-25,0.0
999 md 2002 COMMONWEALTH COURT,0.0
A.B. 1930,0.0
A.R. S. 1425,0.0
A146214,0.0
A151369,0.0
A15A0764,0.0
A18A0656,0.0
A4556,0.0
AB-167 (Sub-No. 1107X),0.0
ABA Code of professional responsibility 2.11,0.0
ABA Formal Opinion 92-368,0.0
Act 1995,0.0
ACT 45 STATE INSURANCE FUND,0.0
Acts 2005,0.0
ADJ7469888,0.0
ADMINISTRATIVE RULE 9,0.0
Adoption of Zachariah K. (1992) 6 Cal. App. 4th 1025,0.0
AG No. 93-195,0.0
Alabama Act 2013-283,0.0
Alan M. Ahart,0.0
Alaska Stat. §§ 13.12.535 (2010),0.0
Albin v. Lvmh Moet Louis Vuitton,0.0
Alcantara v. Hespe,0.0
Aldridge 35 cal 4th,0.0
Alev Medical Supply,0.0
ALL SHIPMENTS OF GAMBLING DEVICES,0.0
Aloe Vera of America,0.0
Alvarez v. United States,0.0
Amber Mullins,0.0
American Home Mortgage Investment Trust 2007-SD1,0.0
American Institute Cargo Clauses 32 B-10 (September 1st,0.0
AMERICIUM-241,0.0
An Institutionalization Effect: The Impact of Mental Hospitalization and Imprisonment on Homicide in the United States,0.0
AND ATL5(Barro),0.0
Appeal No. 114,0.0
Appellant must bring Rule 59 motion for new trial,0.0
Applying Federal Court of Appeals%2019 Precedent: Contrasting Approaches to Applying Court of Appeals%2019 Federal Law Holdings and Erie State Law Predictions,0.0
AR ST s 27-19-713,0.0
Arista Networks,0.0
Arizona Revised Statute Section 13-907,0.0
Arizona revised statute title 28 chapter 10,0.0
Arizona rule 15,0.0
Arizona v. California 373 U.S,0.0
Arroyo v. United States,0.0
Article 966 of the La CCPr,0.0
Article: Calling All Debtors,0.0
ARTICLE: Motions to Dismiss Under Texas Rule 91a: Practice,0.0
ASA §66-3611,0.0
ASBCA 57490,0.0
ASBCA No. 20998,0.0
Assault2nd 13a-621,0.0
Assembly Bill 2766,0.0
Attempt to manufacture methamphetamine Arkansas conviction and 4B1.1,0.0
Attorney fees charged in a Chapter 13 Bankruptcy must be reasonable,0.0
Attorney fees motion to quash 3rd party subpoena,0.0
Auto-Owners Ins. Co. v. Summit Park Townhome Ass%2019n,0.0
B-251102,0.0
B-256363,0.0
B266820,0.0
B281335,0.0
B283846,0.0
B284236,0.0
B-289863.4,0.0
B-292237,0.0
B-310716,0.0
B-310828.2,0.0
B-311344,0.0
B-400422,0.0
B-400760.4,0.0
B-411284,0.0
B-414519,0.0
B-414648.2,0.0
B-416279,0.0
B-416374,0.0
Bahnsen v. Boston Scientific Neuromodulation Corp.,0.0
Bakersfield Municipal Code 17.04.547,0.0
Baraka v. McGreevey,0.0
Barden Solutions,0.0
BC318816,0.0
BC466684,0.0
Bd. of Comm'rs of the Southeast La. Flood Prot. Authority-East v. Tenn. Gas Pipeline Co.,0.0
Bender's Federal Practice Forms 30:7,0.0
Berman v. Klassman (1971) 17 Cal. App. 3d 900,0.0
Bernocchi v. Forcuccu,0.0
BHC NW Psychiatric Hosp.,0.0
BIA Guidelines 2017,0.0
Bill No. 30-0018,0.0
BL2017-1037,0.0
Black's Law Dictionary (10th ed. 2014),0.0
Blanchette 419 U.S.,0.0
Bluman v. FEC,0.0
Boothby v. Atlas Mechanical,0.0
Bostic v. Georgia-Pacific Corp.,0.0
BPC 2241.5,0.0
BPC 7026,0.0
BPC 7198,0.0
Breathitt County Bd. of Educ. v. Prater,0.0
Bronx County Supreme Court,0.0
Brown v. Seay Logging & Hauling,0.0
Brunswick Assoc. Ltd. Partnership v. Pioneer Inv. Servs. Co.,0.0
Bulletin 2016-1,0.0
Burch v. Children's Hospital of Orange County Thrift Stores,0.0
Business & Professions Code 7031,0.0
Business and Professions Code § 10137,0.0
Business and Professions Code 16602,0.0
Business and professions code 7582.3 security california,0.0
Business and PRofessions Code section 6068,0.0
Business expense deductions : Car and truck expenses : Job expenses : Miscellaneous deductions : Charitable contributions : Evidence : Passive activities losses : Real estate professionals : Evidence : Penalties,0.0
BUSINESS RECORDS HOSPITAL ENTRIES EXCEPTIONS 3RD PARTY,0.0
BYRD v. UNITED STATES,0.0
C.C. Art 221,0.0
C.C.P. 1987.5,0.0
C.C.R. 10780,0.0
C.F.R. § 20.704 (2017),0.0
C.G.S. 38a-472f (d) (1) (A),0.0
C079797,0.0
C10970176,0.0
C-2014-2427655 pa puc,0.0
C-2016-2526096,0.0
CA 21 14 10 16,0.0
Ca. 10509.958,0.0
CA-CV 17-0413,0.0
Cadbury UK Ltd. v. Meenaxi Enterprises,0.0
CAFA amount in controversy Labor Code 2802,0.0
Cal Bus & Prof Code § 7129,0.0
Cal Civ Code @ 1033.5,0.0
Cal Civ Code @ 77,0.0
Cal Civil Proc 2034.210,0.0
Cal code civ proc 466,0.0
Cal Gov Code § 815.12,0.0
Cal Gov Code 815.12,0.0
Cal Prob Code § 850,0.0
Cal Pub Resources Code 42271,0.0
Cal Wel & Inst Code § 300,0.0
Cal Wel & Inst Code § 366.21 and substantial probability of return to parents,0.0
Cal. Civ. code section 1179,0.0
Cal. Code civ proc S 77,0.0
Cal. Code Regs. tit. 10,0.0
Cal. FRCP 12,0.0
Cal. Gov't Code sec. 818.2 + failure to adopt,0.0
Cal. Gov't Code sec. 818.2 + failure to adopt ordinance,0.0
Cal. Pen. Code,0.0
Cal. reg. 22 Sec. 2706-1(a),0.0
Cal. Rules of court 8.115,0.0
Cal. Veh. Code § 4001.1,0.0
Cal. Welfare and Inst. code,0.0
CALCRIM NO. 119,0.0
CALCRIM No. 928,0.0
Caldwell%2019s Kentucky Form Book,0.0
Calif. Code Cv. Proc. 343,0.0
"California Business & Professions Code §17500 ""false advertising""",0.0
California Civil Code 2034.210,0.0
California civil code 3333.1 death workers compensation,0.0
California Civil Code Section 1240.5,0.0
California Code Code Procedure section 430.30,0.0
California Code of Civil Procedure Section 2787,0.0
California Code of Civil Procedure section 430.010,0.0
California code of regulations,0.0
California Consumer Privacy Act of 2018,0.0
California Criminal Jury Instruction 1243,0.0
California Evidence Code 2100,0.0
California family code section 243,0.0
California Penal Code 76000,0.0
California Pub. Utilities Comm'n,0.0
California Rule 3.1113(b),0.0
California Rule of Court 3.133,0.0
California Rules of Court 27(d)(3),0.0
California rules of court 38,0.0
California Rules of Court,0.0
California rules of professional Conduct 3-310 motion for withdrawal,0.0
CALJIC 14.21.01,0.0
Cameron v. Riddley,0.0
Canteen Corp. v. Commonwealth of Pennsylvania.-- Income taxes,0.0
CARPENTER v. UNITED STATES,0.0
CBCA 2882,0.0
CC 1786.18,0.0
CC Notice 2006-003,0.0
CCP § 1281.5,0.0
CCP § 2025.410,0.0
CCP § 2025.620(c)(2),0.0
CCP § 2033 sanctions,0.0
CCP § 410.30(a),0.0
CCP § 439 judgment on the pleadings,0.0
CCP §1282.2(d).,0.0
CCP 1031,0.0
CCP 1285,0.0
CCP 1987.1,0.0
CCP 2019.210,0.0
CCP 2020.220,0.0
CCP 2025.010,0.0
CCP 2025.240,0.0
CCP 2031.210,0.0
CCP 2032.020,0.0
CCP 2032.220,0.0
CCP 2033.010,0.0
CCP 3040,0.0
CCP 337,0.0
CCP 377.34,0.0
CCP 394,0.0
CCP 394(a),0.0
CCP 415.20,0.0
CCP 430.30,0.0
CCP 436(b),0.0
CCP 473(b),0.0
CCP 475,0.0
CCP 685.010,0.0
CCP 695.210,0.0
CCP 704.080,0.0
CCP section 1987,0.0
CCP section 340(a),0.0
CCP section 395 a),0.0
CCP Section 473,0.0
CCR 1101-3,0.0
CCR 82065.5,0.0
CEC §94862,0.0
CEC 17612,0.0
Cerberus%2019s Top Legal Eagle Mark Neporent,0.0
Certain Digital Video Receivers,0.0
Certain Products Having Laminated Packaging,0.0
Certification No. 25-74,0.0
CFR 140.1(jj),0.0
Ch. 11 Value determination,0.0
Chapter 119 hearing judgment,0.0
CHAPTER 3900. WILDLIFE,0.0
CHAPTER 501. ANCILLARY PROBATE OF FOREIGN WILL,0.0
CIV094618,0.0
CIVIL CODE 3342(a),0.0
CJLG v. sessions 9th Cir. Jan. 29,0.0
CMRA DMM D032.2.6,0.0
CO ADC 204-10:31,0.0
COSTS & ATTORNEY FEES (91%25),0.0
CPA § 240,0.0
CPL 190,0.0
CPL 210.20,0.0
CPL 30.30,0.0
CPLR 1021,0.0
CPLR 305(c)! name change! merger,0.0
CPLR 308(2) waiver of defective service,0.0
CPLR 3211(c) standard of review,0.0
CPLR 5073,0.0
CPLR 5330,0.0
CPLR 603 d'auguste,0.0
CPLR 7800 cannot determine statute of limitations claims,0.0
CPLR Rule 3124,0.0
CPRC 152,0.0
CR 26(I),0.0
CR 26.03,0.0
CR 30,0.0
CR 30.02,0.0
CR 33.03,0.0
CR 4.07,0.0
CR 56.03,0.0
CR 60,0.0
CR 61.02,0.0
CR 65,0.0
CR 8.03,0.0
CRC 3.1327(c),0.0
CRC 8.137,0.0
CRC rule 5.74,0.0
CRCP 56(h) deadline,0.0
CRS 13-80-101,0.0
CV096004180S,0.0
CV-17-0109-PR,0.0
infection; additional surgeries,0.0
complex issues in family law; division of businesses,0.0
proposition 65,0.0
stop $54 billion merger,0.0
a chapter 7 bankruptcy is a dissolution,0.0
"""none of the funds available to the department of defense may be used to demilitarize or dispose of M-1 carbines",0.0
in re 91st St. crane collapse,0.0
Transfer,0.0
$54 billion merger,0.0
$54 billion merger district appeals court,0.0
rule 11 sanctions as matter was res judicata,0.0
"""No evidence"" motion for summary judgment",0.0
"""total consideration by the consumer of more than $ 500",1.0
back surgery 100,0.0
"""30 days""",0.0
administrative citation; land trust,0.0
"""Motion for clarification""",0.0
"""7 Eleven""",0.0
"""Sale under a plan""",0.0
"""Yxstian Gutierrez""",0.0
60 days,0.0
specifically 65(d) reasonable detail confidential information,0.0
norman w\2 saffra,0.0
remoci%f3n confianza principio m%e9rito,1.0
"""Open and obvious""",0.0
"(""Jos%e9 Cartellone Construcciones Civiles"")",0.0
20 days,0.0
amended charge with new claims needs to be filed within 300 days,0.0
comminuted fracture of 5th metatarsal,0.0
leaving a copy of each at the individual%2019s dwelling or usual place of abode with someone of suitable age and discretion who resides there,0.0
"""14 days"" coverage leak insurance water damage period",0.0
"""Border Searches of Electronic Devices""",1.0
"""cause"" for termination of employment under fixed term employment contract",0.0
(1) whether the theory or technique that is the subject of the proposed testimony can be (and has been tested); (2) whether the theory or technique has been subjected to peer review and publications; (3) a technique%2019s known or potential rate of error; and (4) whether there is a general acceptance of a theory or technique within the relevant scientific community.,0.0
"""u.s. justice department amd 11 states sued""",1.0
"""u.s. justice department and 11 states sued""",1.0
missing the bar date in a chapter 11 bankruptcy,0.0
"""Baltimore in 1959""",1.0
"""Sale under""",0.0
court has discretion to modify deadlines level 3,0.0
"""april 22""",0.0
"""Harris County Hospital District""",1.0
"""Special burdens""",0.0
"""The arbitrator shall interpret and apply these rules insofar as they relate to the arbitrator%2019s powers and duties""",0.0
1407 Broadway Real Estate,0.0
comparative negligence of a minor under 4 years,0.0
competency; guardian ad litem,0.0
franchise 14 day disclosure,0.0
10 days,0.0
"""insufficient indictment""",0.0
3 level lumbar fusion,0.0
limitations of actions for minor turning 18 automobile accident,0.0
"""$5",0.0
"""12 years""",0.0
"""confession of judgment""; ""parol evidence rule""",0.0
"""newly present4ed""",1.0
"""Per Capita""",0.0
"""The covered entity has established a relationship with the individual",0.0
130 WILLIAM STREET ASSOCIATES,0.0
485 SEVENTH AVENUE ASSOCIATES,0.0
50-01 2ND STREET ASSOCIATES,0.0
Feasibility of chapter 11 plan for individual debtor when no historical data available,0.0
labor law fall from 20 feet arm leg and lumbar spine,0.0
motion to vacate order of dismissal of chapter 13 case,0.0
Motor vehicle insurance; Priority of coverage,0.0
national defense authorization act for fiscal year 2019,0.0
photographs uncontested fact illustrate admissible 401,0.0
reasonable trustee compensation 1 percent,0.0
"""police that Christopher Fischer had called him an asshole multiple times to his face",0.0
"""Sole source""",0.0
(African Sunrise 18 Holdings),0.0
14 days,0.0
assault 3rd Impairment of physical condition New york,0.0
competitive procurement; contract with multiple vendors under thresholds,0.0
offenses punishable by statutory maximum of more than 10 years,0.0
sufficient excess income to fund a chapter 11 plan,0.0
title(What The Dillon%2019s success means for Raleigh's Warehouse District ),0.0
"""chronic pain management""",1.0
"""harris county court at law no. 1""",1.0
180 days,0.0
A corporate entity cannot itself sign anything; it can act only through its agents.,0.0
agreement not to contest noncompete; breach of contract,0.0
Civil court jurisdiction NY $25,0.0
limitations of actions for minor turning 18,0.0
motion to exceed 30 interrogatories,0.0
overbreadth vagueness relevance compel discovery cplr 3124 no fault,0.0
Dec-63,0.0
17-Sep-98,0.0
Apr-01,0.0
12-Oct-02,0.0
Jan-18,0.0
3-Apr,0.0
8-Apr,0.0
22-Apr,0.0
18-Jul,0.0
2-Nov,0.0
25-Nov,0.0
Nov-01,0.0
""" Legal Ethics And the Destruction of Evidence""",0.0
"""120 day""",0.0
Dec-13,0.0
Oct-01,0.0
"""250 or more civilian or uniformed members of the Armed Forces""",1.0
"""60 days""",0.0
"""Fire"" ""rebuild"" ""180 days""",0.0
"""Mediation clause"" waiver",0.0
"""Professional employer organization"" Texas",0.0
"""protects only those disclosures%2014necessary to obtain informed legal advice%2014which might not have been made absent the privilege""",0.0
"""Walsh pizzi""",1.0
15 days,0.0
21 days,0.0
ca personal attendant caregiver work more than 12 hours,0.0
handicap; employment discrimination,0.0
infection; additional surgeries; walk,0.0
Judge + 2 Katherine + 2 Forrest,0.0
Jury Deals $105M To Shuffle Tech For Competitor's Sham Suit,0.0
k9,0.0
sale of cocaine 1000 feet from a school,0.0
"""household members age 14""",1.0
"""serious health condition"" ""mixed question of fact and law""",0.0
"(""Five9"")",0.0
911 call admissibility,0.0
9th circuit,0.0
admit 911 recording,0.0
Contracts are to be construed in accordance with the parties%2019 intent,0.0
defendant knows victim over 60 in aggravated battery,0.0
derivative claims by 50 50 partners in a general partnership,0.0
Fireman%2019s Fund Insurance Company v. Superior Court,0.0
"Headline (""Release Therapy"")",0.0
"hlead (""Ivana Magov%10devi%107-Liebisch"")",0.0
k9 use of force,0.0
manifest injustice 5th district ohio license,0.0
mechanic%2019s lien is a creature of Virginia%2019s statutes,0.0
misuse of 911,0.0
"name(""1120 club"")",0.0
responsabilidad caracter personal patrono 379,0.0
Seller%2019s Rider to Residential Contract of Sale (NY),0.0
student loan,0.0
three accidents within a three year period failure to renew multiple insureds 626.9541,0.0
ti (Honeycutt chase) and date (2018),0.0
verdict; malpractice; leg,0.0
"""[t]here is no constitutional or...statutory right to counsel in federal civil cases.",0.0
"""1 percent""",0.0
"""G%e9raldine Whittaker""",
"(""apothecare pharmacy"")",0.0
"""but only if the offense was committed in the %2018coverage territory%2019 during the policy period""",0.0
"""by handing a copy"" service 402 leave at door leave at residence",0.0
"""by midnight one (1) week prior""",1.0
"""civil conspiracy""",0.0
"""clarifies that identifying the relationship of the applications means identifying whether the later-filed application is a continuation",0.0
"""class 3 misdemeanor""",0.0
"""Conformed signature""",1.0
"""Connell Foley""",1.0
"""Consciousness of guilt""",0.0
"""Constructive trust""",0.0
"""Control4 Corporation""",0.0
"""cornell medical college"" ""residency"" ""general surgery"" 1984",0.0
30 day,0.0
"""crime of violence"" + 2255 + ""use",0.0
"""da%f1o cerebral"" parto",1.0
"""damal%131 taylor""",1.0
"""dc3 music""",1.0
"""de novo""",0.0
"""debtor and creditor law 273""",1.0
"""Dec. 17",0.0
"""December 21",0.0
"""Declaratory relief""",0.0
"""Defending Corporations and Individuals in Government Investigations""",1.0
"""Distressed property conveyance""",1.0
"""Empty pallet""",0.0
"""encourage the municipality to reform the patterns and practices.""",1.0
"""exclusionary rights""",0.0
8 orthopedic surgeris,0.0
"""Farmer v Brennan""",0.0
A child under 7 years of age cannot be guilty of contributory negligence,0.0
battle of the experts; medical standard of care; weight,0.0
construction claims; statute of limitations,0.0
crime of moral turpitude more than 10 years,0.0
DEFENDANTS%2019 REPLY TO PLAINTIFFS%2019 RESPONSE IN OPPOSITION TO DEFENDANTS%2019 MOTION TO DISMISS,0.0
Don%2019t Blame Us for Higher Drug Prices,0.0
"""Have a formal accounting of the limited liability company%2019s affairs whenever circumstances render it just and reasonable""",0.0
Liechtenstein Beneficiaries%2019 Rights Foundation,0.0
paternity plan family law rules filed within 60 days,0.0
sanction for not providing discovery '3rd district court of appeals',0.0
son turns 18,0.0
Substantial compliance%2019 with the court order is a defense to civil contempt,0.0
"""99 year lease""",0.0
"""For purposes of this section",0.0
"""Frackers burn cash""",1.0
"""hung jury""",0.0
"""material and necessary and ""special circumstances""",0.0
"""minor""; signatory; employment agreement",0.0
"""negative option billing""",0.0
"""Premises liability""",0.0
"""reasonable and appropriate allocation methodology"" ""precise accounting""",0.0
"""Released his claims against""",1.0
"""take the expert%2019s word for it""",1.0
"""trespass""",0.0
"""unknown means""",0.0
"""Word mark""",0.0
300 days,0.0
"(i) We will find that you have an ""extreme"" limitation in a domain when your impairment(s) interferes very seriously with your ability to independently initiate",0.0
aceleraci%f3n,0.0
Am Law 200,0.0
appeal from municipal zoning decision 30 days,0.0
bond of at least $1,0.0
C4,0.0
c4 to c6 disk bulge,0.0
california seller's right to cancel written notice within 10 days,0.0
declaratory judgment ; case or controversy; breach of contract,0.0
deportable crimes 5 year,0.0
discovery; relevance,0.0
If the employer provides a legitimate,0.0
Landlord and Tenant both agree that upon 30 day notice the monthly rent may be altered by the landlord.,0.0
Lily%2019s Kim,0.0
medical malpractice; awarded; surgeries,0.0
medical malpractice; multiple surgeries,0.0
new jersey top 20 law firms,0.0
play65.com,0.0
Rape 2nd Degree,0.0
residential least 90,0.0
"Statement admissible custody ""sitting in police vehicle""",0.0
Statute of limitation by 2 days,0.0
"TEXT (""-17"")",0.0
"The Department of Environmental Protection shall adopt rules and regulations pursuant to the ""Administrative Procedure Act",0.0
"The term ""sale"" or ""sell"" shall include every contract of sale or disposition of a security or interest in a security",0.0
turn signal 200 feet,0.0
waive 5th amendment privilege by failing to respond to discovery,0.0
whether a 30 day notice provision in an insurance contract is valid,0.0
Who is Chief Judge Batchelder,0.0
"""10 days""",0.0
"""100 mile""",0.0
"""120-day limit""",0.0
"""14 percent""",0.0
"""183 days""",0.0
"""ad cautelam""",1.0
"""blackstone alternative asset management""",0.0
"""Guarantor agrees to pay upon demand all of Lender%2019s costs and expenses""",1.0
"""involves a dialogue in which the military judge poses questions about the nature of the offense and the accused provides answers that describe his personal understanding of the criminality of his or her conduct.""",0.0
"""Jason Horton""",1.0
"""leave to appeal"" ""30 days""",0.0
"""LexisNexis%ae 50 State Surveys: Statutes and Regs""",1.0
"""Mental defect""",0.0
"""paragraph 5""",0.0
"""Porsche 959""",
"""President%2019s Council""",1.0
"""public employer"" ""hostile"" ""discriminatory language"" ""minority employees"" ""title vii"" ""1983"" liability",0.0
"""punitive damages as the court may allow""",0.0
"""real estate law360""",1.0
"""traditional meter""; utility",0.0
"""Unavailable as a witness"" defined.",0.0
"""Unfamiliarity with procedural rules is not good cause to excuse untimely action.""",1.0
"""vexatiously""",0.0
"((""operational data analysis centre"" OR ""ODAC"" OR ""Centre d%2019analyse des donn%e9e op%e9rationnelles"" OR ""CADO"") AND (CSIS OR ""Canadian Security Intelligence Service"" OR ""Canadian Intelligence"" OR ""Service canadien du renseignement de s%e9curit%e9"" OR "" SCRS "" OR "" canadienne du renseignement ""))",0.0
