query,y_n
B-416279,0.0
B-416374,0.0
Bahnsen v. Boston Scientific Neuromodulation Corp.,1.0
Bakersfield Municipal Code 17.04.547,1.0
Baraka v. McGreevey,0.0
Barden Solutions,0.0
BC318816,0.0
BC466684,0.0
Bd. of Comm'rs of the Southeast La. Flood Prot. Authority-East v. Tenn. Gas Pipeline Co.,
Bender's Federal Practice Forms 30:7,0.0
Berman v. Klassman (1971) 17 Cal. App. 3d 900,0.0
Bernocchi v. Forcuccu,0.0
BHC NW Psychiatric Hosp.,1.0
BIA Guidelines 2017,1.0
Bill No. 30-0018,1.0
BL2017-1037,0.0
Black's Law Dictionary (10th ed. 2014),1.0
Blanchette 419 U.S.,0.0
Bluman v. FEC,0.0
Boothby v. Atlas Mechanical,0.0
Bostic v. Georgia-Pacific Corp.,1.0
BPC 2241.5,1.0
BPC 7026,1.0
BPC 7198,1.0
Breathitt County Bd. of Educ. v. Prater,0.0
Bronx County Supreme Court,1.0
Brown v. Seay Logging & Hauling,1.0
Brunswick Assoc. Ltd. Partnership v. Pioneer Inv. Servs. Co.,
Bulletin 2016-1,1.0
Burch v. Children's Hospital of Orange County Thrift Stores,
Business & Professions Code 7031,1.0
Business and Professions Code § 10137,1.0
Business and Professions Code 16602,1.0
Business and professions code 7582.3 security california,1.0
Business and PRofessions Code section 6068,1.0
Business expense deductions : Car and truck expenses : Job expenses : Miscellaneous deductions : Charitable contributions : Evidence : Passive activities losses : Real estate professionals : Evidence : Penalties,0.0
BUSINESS RECORDS HOSPITAL ENTRIES EXCEPTIONS 3RD PARTY,1.0
BYRD v. UNITED STATES,1.0
C.C. Art 221,1.0
C.C.P. 1987.5,
C.C.R. 10780,1.0
C.F.R. § 20.704 (2017),
C.G.S. 38a-472f (d) (1) (A),
C079797,0.0
C10970176,0.0
C-2014-2427655 pa puc,1.0
C-2016-2526096,0.0
CA 21 14 10 16,1.0
Ca. 10509.958,1.0
CA-CV 17-0413,1.0
Cadbury UK Ltd. v. Meenaxi Enterprises,0.0
CAFA amount in controversy Labor Code 2802,1.0
Cal Bus & Prof Code § 7129,1.0
Cal Civ Code @ 1033.5,1.0
Cal Civ Code @ 77,1.0
Cal Civil Proc 2034.210,1.0
Cal code civ proc 466,1.0
Cal Gov Code § 815.12,1.0
Cal Gov Code 815.12,1.0
Cal Prob Code § 850,1.0
Cal Pub Resources Code 42271,1.0
Cal Wel & Inst Code § 300,1.0
Cal Wel & Inst Code § 366.21 and substantial probability of return to parents,1.0
Cal. Civ. code section 1179,1.0
Cal. Code civ proc S 77,1.0
Cal. Code Regs. tit. 10,1.0
Cal. FRCP 12,1.0
Cal. Gov't Code sec. 818.2 + failure to adopt,1.0
Cal. Gov't Code sec. 818.2 + failure to adopt ordinance,1.0
Cal. Pen. Code,1.0
Cal. reg. 22 Sec. 2706-1(a),1.0
Cal. Rules of court 8.115,1.0
Cal. Veh. Code § 4001.1,1.0
Cal. Welfare and Inst. code,1.0
CALCRIM NO. 119,0.0
CALCRIM No. 928,0.0
Caldwell%2019s Kentucky Form Book,
Calif. Code Cv. Proc. 343,
"California Business & Professions Code §17500 ""false advertising""",1.0
California Civil Code 2034.210,1.0
California civil code 3333.1 death workers compensation,1.0
California Civil Code Section 1240.5,1.0
California Code Code Procedure section 430.30,1.0
California Code of Civil Procedure Section 2787,1.0
California Code of Civil Procedure section 430.010,1.0
California code of regulations,1.0
California Consumer Privacy Act of 2018,1.0
California Criminal Jury Instruction 1243,1.0
California Evidence Code 2100,1.0
California family code section 243,1.0
California Penal Code 76000,1.0
California Pub. Utilities Comm'n,1.0
California Rule 3.1113(b),1.0
California Rule of Court 3.133,1.0
California Rules of Court 27(d)(3),1.0
California rules of court 38,1.0
California Rules of Court,1.0
California rules of professional Conduct 3-310 motion for withdrawal,1.0
CALJIC 14.21.01,1.0
Cameron v. Riddley,0.0
Canteen Corp. v. Commonwealth of Pennsylvania.-- Income taxes,0.0
CARPENTER v. UNITED STATES,1.0
CBCA 2882,1.0
CC 1786.18,1.0
CC Notice 2006-003,1.0
CCP § 1281.5,
CCP § 2025.410,
CCP § 2025.620(c)(2),
CCP § 2033 sanctions,
CCP § 410.30(a),
CCP § 439 judgment on the pleadings,
CCP §1282.2(d).,
CCP 1031,
CCP 1285,
CCP 1987.1,
CCP 2019.210,
CCP 2020.220,
CCP 2025.010,
CCP 2025.240,
CCP 2031.210,
CCP 2032.020,
CCP 2032.220,
CCP 2033.010,
CCP 3040,
CCP 337,
CCP 377.34,
CCP 394,
CCP 394(a),
CCP 415.20,
CCP 430.30,
CCP 436(b),
CCP 473(b),
CCP 475,1.0
CCP 685.010,
CCP 695.210,
CCP 704.080,
CCP section 1987,1.0
CCP section 340(a),
CCP section 395 a),
CCP Section 473,1.0
CCR 1101-3,1.0
CCR 82065.5,1.0
CEC §94862,1.0
CEC 17612,1.0
Cerberus%2019s Top Legal Eagle Mark Neporent,
Certain Digital Video Receivers,1.0
Certain Products Having Laminated Packaging,1.0
Certification No. 25-74,1.0
CFR 140.1(jj),
Ch. 11 Value determination,
Chapter 119 hearing judgment,1.0
CHAPTER 3900. WILDLIFE,1.0
CHAPTER 501. ANCILLARY PROBATE OF FOREIGN WILL,1.0
CIV094618,0.0
CIVIL CODE 3342(a),1.0
CJLG v. sessions 9th Cir. Jan. 29,0.0
CMRA DMM D032.2.6,0.0
CO ADC 204-10:31,
COSTS & ATTORNEY FEES (91%25),1.0
CPA § 240,
CPL 190,1.0
CPL 210.20,1.0
CPL 30.30,1.0
CPLR 1021,1.0
CPLR 305(c)! name change! merger,1.0
CPLR 308(2) waiver of defective service,1.0
CPLR 3211(c) standard of review,1.0
CPLR 5073,1.0
CPLR 5330,1.0
CPLR 603 d'auguste,1.0
CPLR 7800 cannot determine statute of limitations claims,1.0
CPLR Rule 3124,1.0
CPRC 152,0.0
CR 26(I),1.0
CR 26.03,1.0
CR 30,1.0
CR 30.02,1.0
CR 33.03,1.0
CR 4.07,1.0
CR 56.03,1.0
CR 60,1.0
CR 61.02,1.0
CR 65,1.0
CR 8.03,1.0
CRC 3.1327(c),1.0
CRC 8.137,1.0
CRC rule 5.74,1.0
CRCP 56(h) deadline,0.0
CRS 13-80-101,1.0
CV096004180S,0.0
CV-17-0109-PR,0.0
infection; additional surgeries,
complex issues in family law; division of businesses,1.0
proposition 65,1.0
stop $54 billion merger,1.0
a chapter 7 bankruptcy is a dissolution,
"""none of the funds available to the department of defense may be used to demilitarize or dispose of M-1 carbines",0.0
in re 91st St. crane collapse,
Transfer,1.0
$54 billion merger,
$54 billion merger district appeals court,1.0
rule 11 sanctions as matter was res judicata,
"""No evidence"" motion for summary judgment",
"""total consideration by the consumer of more than $ 500",1.0
back surgery 100,1.0
"""30 days""",
administrative citation; land trust,1.0
"""Motion for clarification""",1.0
"""7 Eleven""",
"""Sale under a plan""",1.0
"""Yxstian Gutierrez""",0.0
60 days,
specifically 65(d) reasonable detail confidential information,1.0
norman w\2 saffra,1.0
remoci%f3n confianza principio m%e9rito,0.0
"""Open and obvious""",1.0
"(""Jos%e9 Cartellone Construcciones Civiles"")",0.0
20 days,
amended charge with new claims needs to be filed within 300 days,1.0
comminuted fracture of 5th metatarsal,0.0
leaving a copy of each at the individual%2019s dwelling or usual place of abode with someone of suitable age and discretion who resides there,0.0
"""14 days"" coverage leak insurance water damage period",1.0
"""Border Searches of Electronic Devices""",0.0
"""cause"" for termination of employment under fixed term employment contract",1.0
(1) whether the theory or technique that is the subject of the proposed testimony can be (and has been tested); (2) whether the theory or technique has been subjected to peer review and publications; (3) a technique%2019s known or potential rate of error; and (4) whether there is a general acceptance of a theory or technique within the relevant scientific community.,0.0
"""u.s. justice department amd 11 states sued""",0.0
"""u.s. justice department and 11 states sued""",0.0
missing the bar date in a chapter 11 bankruptcy,1.0
"""Baltimore in 1959""",0.0
"""Sale under""",1.0
court has discretion to modify deadlines level 3,
"""april 22""",1.0
"""Harris County Hospital District""",0.0
"""Special burdens""",1.0
"""The arbitrator shall interpret and apply these rules insofar as they relate to the arbitrator%2019s powers and duties""",0.0
1407 Broadway Real Estate,1.0
comparative negligence of a minor under 4 years,1.0
competency; guardian ad litem,1.0
franchise 14 day disclosure,1.0
10 days,1.0
"""insufficient indictment""",1.0
3 level lumbar fusion,1.0
limitations of actions for minor turning 18 automobile accident,1.0
"""$5",1.0
"""12 years""",1.0
"""confession of judgment""; ""parol evidence rule""",1.0
"""newly present4ed""",0.0
"""Per Capita""",1.0
"""The covered entity has established a relationship with the individual",
130 WILLIAM STREET ASSOCIATES,1.0
485 SEVENTH AVENUE ASSOCIATES,1.0
50-01 2ND STREET ASSOCIATES,1.0
Feasibility of chapter 11 plan for individual debtor when no historical data available,1.0
labor law fall from 20 feet arm leg and lumbar spine,1.0
motion to vacate order of dismissal of chapter 13 case,1.0
Motor vehicle insurance; Priority of coverage,1.0
national defense authorization act for fiscal year 2019,1.0
photographs uncontested fact illustrate admissible 401,1.0
reasonable trustee compensation 1 percent,1.0
"""police that Christopher Fischer had called him an asshole multiple times to his face",1.0
"""Sole source""",1.0
(African Sunrise 18 Holdings),0.0
14 days,1.0
assault 3rd Impairment of physical condition New york,1.0
competitive procurement; contract with multiple vendors under thresholds,1.0
offenses punishable by statutory maximum of more than 10 years,1.0
sufficient excess income to fund a chapter 11 plan,1.0
title(What The Dillon%2019s success means for Raleigh's Warehouse District ),
"""chronic pain management""",0.0
"""harris county court at law no. 1""",0.0
180 days,1.0
A corporate entity cannot itself sign anything; it can act only through its agents.,
agreement not to contest noncompete; breach of contract,1.0
Civil court jurisdiction NY $25,1.0
limitations of actions for minor turning 18,1.0
motion to exceed 30 interrogatories,1.0
overbreadth vagueness relevance compel discovery cplr 3124 no fault,1.0
Dec-63,
17-Sep-98,0.0
Apr-01,0.0
12-Oct-02,0.0
Jan-18,
3-Apr,0.0
8-Apr,0.0
22-Apr,
18-Jul,0.0
2-Nov,0.0
25-Nov,
Nov-01,
""" Legal Ethics And the Destruction of Evidence""",0.0
"""120 day""",1.0
Dec-13,1.0
Oct-01,0.0
"""250 or more civilian or uniformed members of the Armed Forces""",0.0
"""60 days""",
"""Fire"" ""rebuild"" ""180 days""",1.0
"""Mediation clause"" waiver",1.0
"""Professional employer organization"" Texas",1.0
"""protects only those disclosures%2014necessary to obtain informed legal advice%2014which might not have been made absent the privilege""",0.0
"""Walsh pizzi""",0.0
15 days,
21 days,
ca personal attendant caregiver work more than 12 hours,1.0
handicap; employment discrimination,1.0
infection; additional surgeries; walk,1.0
Judge + 2 Katherine + 2 Forrest,1.0
Jury Deals $105M To Shuffle Tech For Competitor's Sham Suit,1.0
k9,
sale of cocaine 1000 feet from a school,1.0
"""household members age 14""",0.0
"""serious health condition"" ""mixed question of fact and law""",1.0
"(""Five9"")",0.0
911 call admissibility,1.0
9th circuit,
admit 911 recording,
Contracts are to be construed in accordance with the parties%2019 intent,1.0
defendant knows victim over 60 in aggravated battery,1.0
derivative claims by 50 50 partners in a general partnership,1.0
Fireman%2019s Fund Insurance Company v. Superior Court,1.0
"Headline (""Release Therapy"")",1.0
"hlead (""Ivana Magov%10devi%107-Liebisch"")",0.0
k9 use of force,
manifest injustice 5th district ohio license,
mechanic%2019s lien is a creature of Virginia%2019s statutes,
misuse of 911,1.0
"name(""1120 club"")",1.0
responsabilidad caracter personal patrono 379,1.0
Seller%2019s Rider to Residential Contract of Sale (NY),
student loan,1.0
three accidents within a three year period failure to renew multiple insureds 626.9541,1.0
ti (Honeycutt chase) and date (2018),
verdict; malpractice; leg,1.0
"""[t]here is no constitutional or...statutory right to counsel in federal civil cases.",
"""1 percent""",1.0
"""G%e9raldine Whittaker""",0.0
"(""apothecare pharmacy"")",0.0
"""but only if the offense was committed in the %2018coverage territory%2019 during the policy period""",0.0
"""by handing a copy"" service 402 leave at door leave at residence",
"""by midnight one (1) week prior""",0.0
"""civil conspiracy""",1.0
"""clarifies that identifying the relationship of the applications means identifying whether the later-filed application is a continuation",0.0
"""class 3 misdemeanor""",1.0
"""Conformed signature""",0.0
"""Connell Foley""",0.0
"""Consciousness of guilt""",1.0
"""Constructive trust""",1.0
"""Control4 Corporation""",0.0
"""cornell medical college"" ""residency"" ""general surgery"" 1984",
30 day,1.0
"""crime of violence"" + 2255 + ""use",1.0
"""da%f1o cerebral"" parto",0.0
"""damal%131 taylor""",0.0
"""dc3 music""",0.0
"""de novo""",
"""debtor and creditor law 273""",0.0
"""Dec. 17",1.0
"""December 21",1.0
"""Declaratory relief""",1.0
"""Defending Corporations and Individuals in Government Investigations""",0.0
"""Distressed property conveyance""",0.0
"""Empty pallet""",
"""encourage the municipality to reform the patterns and practices.""",0.0
"""exclusionary rights""",1.0
8 orthopedic surgeris,
"""Farmer v Brennan""",
A child under 7 years of age cannot be guilty of contributory negligence,1.0
battle of the experts; medical standard of care; weight,
construction claims; statute of limitations,1.0
crime of moral turpitude more than 10 years,1.0
DEFENDANTS%2019 REPLY TO PLAINTIFFS%2019 RESPONSE IN OPPOSITION TO DEFENDANTS%2019 MOTION TO DISMISS,1.0
Don%2019t Blame Us for Higher Drug Prices,
"""Have a formal accounting of the limited liability company%2019s affairs whenever circumstances render it just and reasonable""",0.0
Liechtenstein Beneficiaries%2019 Rights Foundation,0.0
paternity plan family law rules filed within 60 days,1.0
sanction for not providing discovery '3rd district court of appeals',1.0
son turns 18,1.0
Substantial compliance%2019 with the court order is a defense to civil contempt,1.0
"""99 year lease""",1.0
"""For purposes of this section",1.0
"""Frackers burn cash""",0.0
"""hung jury""",1.0
"""material and necessary and ""special circumstances""",1.0
"""minor""; signatory; employment agreement",1.0
"""negative option billing""",1.0
"""Premises liability""",1.0
"""reasonable and appropriate allocation methodology"" ""precise accounting""",1.0
"""Released his claims against""",0.0
"""take the expert%2019s word for it""",0.0
"""trespass""",1.0
"""unknown means""",1.0
"""Word mark""",1.0
300 days,1.0
"(i) We will find that you have an ""extreme"" limitation in a domain when your impairment(s) interferes very seriously with your ability to independently initiate",0.0
aceleraci%f3n,0.0
Am Law 200,1.0
appeal from municipal zoning decision 30 days,1.0
bond of at least $1,1.0
C4,
c4 to c6 disk bulge,
california seller's right to cancel written notice within 10 days,1.0
declaratory judgment ; case or controversy; breach of contract,1.0
deportable crimes 5 year,1.0
discovery; relevance,1.0
If the employer provides a legitimate,
Landlord and Tenant both agree that upon 30 day notice the monthly rent may be altered by the landlord.,0.0
Lily%2019s Kim,1.0
medical malpractice; awarded; surgeries,1.0
medical malpractice; multiple surgeries,1.0
new jersey top 20 law firms,1.0
play65.com,0.0
Rape 2nd Degree,1.0
residential least 90,1.0
"Statement admissible custody ""sitting in police vehicle""",1.0
Statute of limitation by 2 days,1.0
"TEXT (""-17"")",1.0
"The Department of Environmental Protection shall adopt rules and regulations pursuant to the ""Administrative Procedure Act",0.0
"The term ""sale"" or ""sell"" shall include every contract of sale or disposition of a security or interest in a security",0.0
turn signal 200 feet,1.0
waive 5th amendment privilege by failing to respond to discovery,1.0
whether a 30 day notice provision in an insurance contract is valid,1.0
Who is Chief Judge Batchelder,1.0
"""10 days""",1.0
"""100 mile""",1.0
"""120-day limit""",1.0
"""14 percent""",1.0
"""183 days""",1.0
"""ad cautelam""",0.0
"""blackstone alternative asset management""",0.0
"""Guarantor agrees to pay upon demand all of Lender%2019s costs and expenses""",0.0
"""involves a dialogue in which the military judge poses questions about the nature of the offense and the accused provides answers that describe his personal understanding of the criminality of his or her conduct.""",0.0
"""Jason Horton""",0.0
"""leave to appeal"" ""30 days""",1.0
"""LexisNexis%ae 50 State Surveys: Statutes and Regs""",0.0
"""Mental defect""",1.0
"""paragraph 5""",1.0
"""Porsche 959""",0.0
"""President%2019s Council""",0.0
"""public employer"" ""hostile"" ""discriminatory language"" ""minority employees"" ""title vii"" ""1983"" liability",0.0
"""punitive damages as the court may allow""",1.0
"""real estate law360""",0.0
"""traditional meter""; utility",1.0
"""Unavailable as a witness"" defined.",1.0
"""Unfamiliarity with procedural rules is not good cause to excuse untimely action.""",0.0
"""vexatiously""",1.0
"((""operational data analysis centre"" OR ""ODAC"" OR ""Centre d%2019analyse des donn%e9e op%e9rationnelles"" OR ""CADO"") AND (CSIS OR ""Canadian Security Intelligence Service"" OR ""Canadian Intelligence"" OR ""Service canadien du renseignement de s%e9curit%e9"" OR "" SCRS "" OR "" canadienne du renseignement ""))",0.0
10 day notice longer period provided in lease comply with lease,1.0
2d department stop child support when children move out of the united states,
30 day notice,1.0
45 days,
5 day letter,1.0
admissibility of 3D crime scene animation,1.0
class 3 misdemeanor,1.0
court%2019s nor an attorney%2019s error as to the law or the remedy constitutes mistake under this section,0.0
DEFENDANT FAILS TO PRODUCE WITNESS FOR 440 HEARING,1.0
Deposition of minor child under 16,1.0
F-1 student visa cure violation,
flawed contention that in Lansing Schools Education Association v. Lansing Board of Education 487 Mich. 349,0.0
"Garage Policies Describe ""Covered Autos",1.0
"group health plan; ""termination of benefits""; notification",1.0
home residence 99-year lease,1.0
incarcerated parent and parent child bond proof for termination of parental rights under 2511(b),1.0
k9 sniff positive alert probable cause,1.0
marketable title 40-year period,0.0
Marsy%2019s law restitution,1.0
Multiple 3rd party beneficiaries,1.0
number of chapter 11 bankruptcy attorneys,1.0
ovi suppression 9th district ohio,1.0
pawn%2019,1.0
perjury; elements,1.0
Plaintiff cannot sue Defendant and Defendant's insurance company; Florida; personal injury,1.0
reduction in the automobile%2019s value or the reasonable cost of repairing it,1.0
road block california 4th amendment,1.0
salary basis $913,1.0
standard of review for breach of contract 5th district,1.0
standard of review for motion to dismiss standing under 91-A right to know,1.0
the age of the child at the time the witness testifies is irrelevant as long as the child's statement about which the witness testifies was made while the child was under 14 years of age,0.0
Tribal sovereign immunity August 21,1.0
USCIS,
verdict; additional surgery,1.0
wrongful death; disability; group home,1.0
"""$720""",1.0
"""[a]n unsupported opinion can offer no assistance to the fact fact",
"""15 of the most recent 22 months""",
"""A Toyota %2018Fanboy",
"""alkeon capital""",0.0
"""attorney%2019s fees"" recoverable for ""tortious interference""",
"""cause"" for termination of employment under fixed or definite term employment contract",1.0
"""certificacion 30"" ""maquinas expendedoras"" ""universidad de puerto rico""",0.0
"""Conservaci%f3n de los Parques Nacionales de la Isla de Puerto Rico""",0.0
"""gross negligence"" roadway construction design",1.0
"""gross negligence"" roadway construction design case",1.0
"""Law360 Legal News""",0.0
"""m1m entertainment""",0.0
"""malpractice3""",0.0
"""QFs have the option of selling their energy and capacity to public utilities pursuant to long-term contracts at rates based on estimates of a public utility%2019s avoided cost over the term of the""",0.0
"""Qualifying patient cardholders and primary caregiver cardholders electing to grow marijuana shall only grow at one premises",0.0
"""Rainbow Ruby%2019s House of Hair""",0.0
"""Relation-Back"" dismissal",
"""Sole source commodity""",0.0
"""the sole function of a warrant of arrest is to achieve a defendant%2019s court appearance in a criminal action.""",0.0
"""Uber Drivers Take Riders the Long Way%2014at Uber%2019s Expense""",0.0
"""Unsponsored ADRs""",0.0
"""within 10 days""",1.0
"""within 15 calendar days""",1.0
(diversity jurisdiction) and amount in controversy; under; stipulation of amount; west virginia,1.0
10 day,1.0
10 depositions is too many for a plaintiff case,1.0
14 percent,1.0
25 percent,
28 days precious metals,
3 day lease violation,1.0
3M company,0.0
3rd degree burns,
3rd party beneficaries,
4 Ways Law Firms Could Game the New Tax Law (But Probably Shouldn%2019t),
4000 hours of clinical experience and 250 hours of continuing education,1.0
7-eleven,
8th district,1.0
911 audio self-authenticating,1.0
911 call admissiblity,1.0
911 call admitted at trial,1.0
9th circuit California anti-slapp appeal,
9th circuit criminal deposition,1.0
an essential element in a breach of contract action is that the defendant%2019s breach of a contractual obligation caused injury or damage to the plaintiff,0.0
an estranged spouse for 30 years,1.0
appeal,1.0
arguments raised in footnote; waiver where no authority is given,1.0
At the trial level if evidence is hearsay,
bankruptcy chapter 7 trustee sell patent,1.0
Breakdown in communication motion to withdraw as counsel criminal case 6th circuit,1.0
can a chapter 7 debtor file a motion to sell real property free and clear,1.0
candle3,0.0
conversion; breach of contract; quantum meruit,1.0
cure 5 day notice,1.0
defense; tort; infliction of emotional distress,1.0
employment discrimination; sexual orientation,1.0
Exclusive: CapSquare Asia hits final close for $150m Indonesia-focused fund,1.0
"farm tenant termination lease ""September 1""",1.0
"headline(""times china"")",1.0
hlead(atl2(FTI)),0.0
"hlead(newell+brands+or+analogic+corp!+or+restoration+robotics+or+gogo+inc+or+polarityTE+or+sibanye+gold+or+funko+inc+or+gramercy+property+trust+or+vectren+corp!+or+glencore+plc+or+mercury+system+inc!+or+farmland+partners+or+mednax+or+express+scripts+holding+or+abaxis+or+national+beverage+corp!+or+prothena+or+stewart+information+services+or+acadia+pharmaceuticals+or+klondex+mines+or+vuzix+corp!+or+diamond+resorts+international+or+abbvie+inc+or+ilg+inc+or+klx+inc+or+facebook+inc+or+rockwell+medical+or+tetraphase+pharmaceuticals+or+gds+holdings+or+""Helios+and+Matheson+Analytics""+or+impinj+or+tenneco+or+xcerra+or+echelon+corporation+or+nielsen+holdings+or+sinclair+broadcast+group+or+zion+oil+or+oracle+corporation+or+tesla+inc+or+mavenir+or+xura+inc+or+""CA%252C+Inc.""+or+rent-a-center+or+kapstone+paper+or+energy+xxi+gulf+coast+or+pinnacle+foods+or+ripple+labs+or+mb+financial+or+tapimmune+or+first+connecticut+bancorp+or+syntel)",0.0
issues of fact; trier o f fact; trial; dismissal,1.0
Judge Blocks Release of 3-D Gun Blueprints,1.0
Judge Denies Doctor%2019s Motion To Dismiss State Farm%2019s Fraud Suit,1.0
LA County,1.0
lien to be paid off within 15 days,1.0
marital dissolution agreement 180 days void,1.0
medical malpractice; infection; surgeries,1.0
nc jurisdiction superior court $25,1.0
negligence; food allergy,1.0
once a witness asserts 5th amendment privilege,1.0
opposing affidavit 2 business days prior to motion for summary judgment hearing,
pain and suffering 5b lien,1.0
parol evidence; ambiguity,1.0
personal jurisdiction; breach of settlement agreement,1.0
Plaintiff entitled to amend complaint per 3025 to add a new party where not alleged as affirmative defense,0.0
pleading the 5th in civil cases,1.0
Restoration1,0.0
revealing confidential informant 104 hearing,0.0
A party seeking a stay must show: (1) that he will likely prevail on the merits of the appeal,
satisfy desires necessary element 120,1.0
state case stipulated less than 75000 but amended complaint claims exceed diversity jurisdiction can case be removed to federal court,0.0
state case stipulated less than 75000 but amended complaint claims exceed diversity jurisdiction invoke federal court jurisdiction,0.0
