query,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,r_11,r_12,r_13,r_14,r_not
penal code 459,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 484,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 529,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Penal Code 530.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Penal Code 597,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Penal Code 632,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 632,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Penal code 647,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 654,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 664,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 825,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 830.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penal code 98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pENAL CODE SECTION 1000.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
penal code section 1016.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
penal code section 1210.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
penal code section 1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
penal code section 1538.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
penal code section 273a(b),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"penal code section 273d(a), reasonable discipline",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
penal code section 368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PENAL CODE SECTION 739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Penal code section 739 and dismissal by preliminary hearing judge and charge again filed in the information by the prosecution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
penal code section 995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
penal code section1538.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
penal code section1581.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
penal code section1851.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
penal law 240.26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Penal Law 240.26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Pennsylvania large commercial risk exempt 710-2 insurance filing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pennsylvania rule of civil procedure 1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
people v chavez s238929 2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
People v Waiters 502 AD2d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"People v. Banks, No. 1-06-2803 (2008)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
people v. calloway 2002 tinted windows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"People v. Coleman, 533 1024, (Cal: Supreme Court).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"People v. Foster, 2017 IL App (1st) 101376-U",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
People v. Guzman (2018) 23 Cal.App5th 53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"people v. jimmie smith, no. 1-16-3188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"People v. Lara, S243975",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
People v. Phillips (1985) 41 Cal3d 29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"People v. Ramey, 545 1333, (Cal: Supreme Court).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"People v. Superior Court (Cheek), 94 Cal. App. 4th 980",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"people v. superior court (romero), 13 cal. 4th 497",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"People v. Williams (Jason Dennis), April 19, 2011 unpublished opinion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
perceived disability 12(b)(6),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Pereira v. Sessions, 138 S. Ct. 735",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
performance 15(a) transaction-based compensation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
perjury; elements,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Permissible sex discrimination in employment based on Bona Fide Occupational Qualifications (BFOQ) under section 703(e)(1) of Title VII of Civil Rights Act of 1964 (42 U.S.C.A. section 2000e-2(e)(1)), 110 A.L.R. Fed. 28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
person most qualified not prepared at deposition motion to compel 2025.450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
personal jurisdiction; breach of settlement agreement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Peterson v. IAC (Barckley) (1947) 12 CCC 180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Prob. Code section 17201,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
photographs uncontested fact illustrate admissible 401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PL 120.00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PL 120.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PL 120.05(6),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pl 120.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PL 120.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pl 155.30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PL 195.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pl 205.20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pl 220.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pl 263.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PL 265.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Plaintiff entitled to amend complaint per 3025 to add a new party where not alleged as affirmative defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
play65.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PLCV2010-01153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
pleading the 5th in civil cases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PMCID: PMC5384833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Police found reckless summary judgment 1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Polite v. Dougherty Cty. Sch. Sys., 314 Fed.Appx. 180 (11th Cir. 2008)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
post-conviction relief article 929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
praecipe to mark mdj appeal stricken 1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
prepetition fees and expenses + bankruptcy + chapter 11 + foreclosure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
prisoner inmate 8th amendment deliberate indifference dangerous assault,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
private housing finance law article 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
prob. code 15200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Prob. Code, section 21350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
probate 15403,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
probate 16060.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
probate 2620.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Probate Code - section 19100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
probate code 1061,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Probate Code 11702,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Probate Code 12002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
probate code 16463,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
probate code 1827,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
probate code 4125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Probate Code 850,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
probate code 9830,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
probate code sec 1471,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
probate code section 1043,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
probate code section 12201,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
probate code section 16000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Probate code section 8460,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
probate code section 850,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
probation for 39-13-527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Professional Educator Discipline Act, 2013 Pa. SB 34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
prohibited transaction 1984-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Proof of Entitlement to, or Disqualification from, Status as Decedent's Personal Representative, 31 Am. Jur. Proof of Facts 3d 433",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
prop 115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
prop 47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
prop 65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
proposed judgment pursuant to CCP 998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"proposition 47, de minimus value",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
proposition 64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"proposition 65, warning, international manufacturer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Protecting and Promoting the Open Internet, WC Docket No. 14-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pub utilities code 24300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Pub. L. No. 114-74, section 701",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Public Act 100-0184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
public act 89-203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Public Contracts Code section1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Public Law 104-416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
public officers law 87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
public resources code 21002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Public Resources Code 21080.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Public utility district no.2 v Washington state power commission 1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Puerto Rico ERS Enabling Act 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
punitive damages civil code section 789.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
purpose 50-h hearing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q&A 09-036 medically determinable impairment migraines ruled out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Quantum Imaging Holding, LLC v. Allstate Fire & Cas. Ins. Co., 19 Fla. L. Weekly Supp. 843 (Broward Cty. Ct. 2012) (Lee, J).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Quest Diagnostics Inc., v. Factory Mut. Ins. Co., 2008 WL 11355072, CA 07-09877",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R 4517,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R. 1:13-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R. 1:38-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
r. 2:11-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R. 2:6-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R. 214(a),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
r. 3:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R. 3:13-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R. 3:25-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R. 3:4A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R. 4:43-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R. 4:49-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R. 4:6-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R. 4:9-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R.14-07-002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
r.2:2-1(a)(2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R.C.M. 703(f)(2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R.C.M. 924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"R.C.M. Sec. 7, Ch. 166, L. 1951",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rule 11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R.S. 14:102.1 ANIMAL CRUELTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
r.s. 15:499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R.S. 15:529.1(K),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R.S. 15:571.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R164-31-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R865-6F-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Randoll v. NDI, LLC, 2016 U.S. Dist. LEXIS 151854",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rape 2nd Degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ray v. Ray NY 2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RCr 3.14 (1) shall be discharged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RCRA-07-2007-0008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RCW 19.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RCW 26.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RCW 9.73.030 investigation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Real Property Law section 282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reasonable trustee compensation 1 percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reasoning level 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
receiver 617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rule 66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reconsider 806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reduction in the automobile%2019s value or the reasonable cost of repairing it,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
References to: Cal Wel & Inst Code section 707.01(a)(5),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
References to: O.C.G.A. section 9-11-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
REG-139633-08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Reg. section 1.905-4T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Reg. section1.197-2(h)(3),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Reg.section1.6038-2(a),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
registration of commercial vehicles 47-1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
regla 23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Regulation 79-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Regulation D Section 506(b),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Regulation Number 6213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rejection of 11(c)(1)(C) agreement abuse of discretion Fifth Circuit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Release Nos. 33- 10233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
relief from stay chapter 13 grounds lack of confirmable plan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
remand chapter 542 a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
remoci%f3n confianza principio m%e9rito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Rent-A-Center, W., Inc. v. Jackson, 558 U.S. 1142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"residential capital, llc, et al. case no. 12-12020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"residential capital, llc, et al. case no. 12-12020 12-12020-mg doc 1546",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
residential least 90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rule 3.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Restatement (Second) of Conflict of Laws (1971),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Restatement (Second) of Contracts section 201(2) (1981),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RESTATEMENT (SECOND) OF PROPERTY section 5.5 (1977),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
restatement (second) of property 5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
restatement 2d of contracts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
restatement 2d tort,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
restatement 3d of tort,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
restatement 402 a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
restatement 402a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
restatement contracts section 227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"restatement of the law, torts 2d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
restatement third agency 2006 American law institute,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Restoration1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
retaliation under 42 U.S.C. section1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Retired Employees Assn. of Orange County, Inc. v. County of Orange (9`h Cir.2014) 742 F.3d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rev proc 2018-7 2501(a)(2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
revealing confidential informant 104 hearing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Revenue and Taxation Code 1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rEVISED cIVIL cODE 1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
revised code 3737.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Revised Statutes Annotated 647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
revised uniform unclaimed property act of 2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rhode island general law 28-44-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Rivera-Siaca v. DCC Operating, Inc. (D.P.R. Aug. 5, 2009), 416 BR 9.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
road block california 4th amendment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Robertson v. Mullen 2009 CA Sup Ct.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Rodriguez v. Gill, 849 S.W.2d 442",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Rodriguez v. United States, 135 S. Ct. 1609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Ross v. State Court of Appeals of Georgia, Decided February 8, 2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RPA section 713 ejectment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RPAPL section 711,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rpapl 1300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RPAPL 1303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RPAPL 1304,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pl 1304,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
rpapl 1351,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rpapl 711,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rpapl 713,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RPAPL 735,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rpapl 741,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RPAPL 741,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rpapl 745,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RPAPL 745,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RPAPL 881,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PL 881,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
RPC 1.16(d),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RPC 1.7(a),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RPL 423,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pl 446,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
RPTL 713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rptl article 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RS 13:3661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RS 2477,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RSA 477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RSC 2524.4 (a),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RSC 2525.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rsmo 67592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Rule 1-012(B)(6), evidence, outside complaint",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rule 1:36-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rule 1.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rule 1.290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rule 1.420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rule 1.510,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rule 1.540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rule 1.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rule 1.975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rule 1019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rule 107 misspelled defendant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rule 11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rule 11 Alabama rules of criminal procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rule 11 sanctions as matter was res judicata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rule 12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rule 12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rule 12 motion police report in complaint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rule 12-403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rule 12(b) motion to dismiss aiding and abetting breach of fiduciary duty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rule 12(b)(2),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rule 12(c) standard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rule 121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rule 13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rule 13 texas rules of civil procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rule 13(b)(2),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rule 15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rule 15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rule 15 motion to amend complaint when parties have been dismissed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rule 15(a)(2),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rule 15(a)(3),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rule 16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rule 16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUle 16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rule 16 of COlorado Probate Procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rule 165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rule 17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rule 17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rule 19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rule 19 is a guarantor a necessary party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rule 19.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rule 2-403. Protective orders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rule 2:412 virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rule 2:506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rule 20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rule 21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rule 216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rule 219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rule 23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rule 23(b)(2),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rule 23(b)(3),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rule 23(f),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rule 26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rule 26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rule 26 computation damages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rule 26 computation damages forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rule 26 protective order deposition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rule 26 substantial need,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RULE 26(A),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rule 26(a),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rule 26(a) initial disclosure form,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rule 26(a)(3),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rule 26(f),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rule 27-13(k).,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rule 28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rule 3:13-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rule 3:13-3(b)(1)(C),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rule 3:15-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rule 3:20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rule 3:8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rule 3:9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rule 3.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rule 3.379 Contractors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rule 3.800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rule 30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rule 30 h trial expert depositions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rule 30(b)(6),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rule 30(b)(6),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rule 33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
